month,year,topic,topic_id,rank,count,total_articles,percentage,source
4,2018,trump border korea,3,3,160,1000,16.0,abc
5,2018,man police shooting,4,1,334,1000,33.4,abc
5,2018,china talks korea,8,2,231,1000,23.1,abc
5,2018,latest black latest trump,3,3,111,1000,11.1,abc
6,2018,man police killed,6,1,217,1000,21.7,abc
6,2018,latest migrants time,2,2,148,1000,14.799999999999999,abc
6,2018,court supreme court supreme,3,3,132,1000,13.200000000000001,abc
7,2018,woman year dead,9,1,295,1000,29.5,abc
7,2018,man north charged,4,2,126,1000,12.6,abc
7,2018,tariffs trade chinese,6,3,123,1000,12.3,abc
8,2018,start day stocks,7,1,190,1000,19.0,abc
8,2018,court supreme court supreme,9,2,164,1000,16.400000000000002,abc
8,2018,latest primary migrants,3,3,158,1000,15.8,abc
9,2018,eu leader deal,9,1,217,1000,21.7,abc
9,2018,man death accused,6,2,152,1000,15.2,abc
9,2018,russia china south,8,3,142,1000,14.2,abc
10,2018,year woman california,7,1,157,1000,15.7,abc
10,2018,china ties stocks,8,2,157,1000,15.7,abc
10,2018,trump president brazils,2,3,140,1000,14.000000000000002,abc
11,2018,police killed students,5,1,207,1000,20.7,abc
11,2018,year man case,9,2,140,1000,14.000000000000002,abc
11,2018,trump meeting murder,2,3,138,1000,13.8,abc
12,2018,latest court syria,8,1,169,1000,16.900000000000002,abc
12,2018,year ap photos,9,2,167,1000,16.7,abc
12,2018,police killed man,2,3,160,1000,16.0,abc
1,2019,mexico gas border,9,1,243,1000,24.3,abc
1,2019,man year arrested,6,2,172,1000,17.2,abc
1,2019,latest brazil family,5,3,131,1000,13.100000000000001,abc
2,2019,year police woman,3,1,192,909,21.122112211221122,abc
2,2019,latest venezuela visit,5,2,169,909,18.59185918591859,abc
2,2019,virginia racist photo,9,3,137,909,15.071507150715071,abc
3,2019,man woman accused,9,1,171,1000,17.1,abc
3,2019,police year killed,1,2,151,1000,15.1,abc
3,2019,latest brexit china,6,3,149,1000,14.899999999999999,abc
4,2019,trump president plan,4,1,202,1000,20.200000000000003,abc
4,2019,year boy home,8,2,176,1000,17.599999999999998,abc
4,2019,latest uk prosecutor,2,3,146,1000,14.6,abc
5,2019,trade china stocks,7,1,182,1000,18.2,abc
5,2019,death prison woman,9,2,165,1000,16.5,abc
5,2019,trump president democrats,1,3,138,1000,13.8,abc
6,2019,year dies story,9,1,197,1000,19.7,abc
6,2019,iran uk minister,8,2,171,1000,17.1,abc
6,2019,police officer police officer,4,3,119,1000,11.899999999999999,abc
7,2019,court case judge,6,1,242,1000,24.2,abc
7,2019,latest iran time,2,2,138,1000,13.8,abc
7,2019,china shares talks,9,3,120,1000,12.0,abc
8,2019,man killing charged,6,1,196,1000,19.6,abc
8,2019,china trump trade,5,2,130,1000,13.0,abc
8,2019,florida woman dorian,8,3,129,1000,12.9,abc
9,2019,california boat coast,9,1,168,1000,16.8,abc
9,2019,trump president meeting,1,2,154,1000,15.4,abc
9,2019,police killed chicago,5,3,143,1000,14.299999999999999,abc
10,2019,president trump impeachment,5,1,172,1000,17.2,abc
10,2019,police officer police officer,7,2,154,1000,15.4,abc
10,2019,california law state,8,3,151,1000,15.1,abc
11,2019,police killed officer,8,1,133,1000,13.3,abc
11,2019,impeachment trump impeachment hearings,1,2,127,1000,12.7,abc
11,2019,woman home arrested,5,3,118,1000,11.799999999999999,abc
12,2019,china trade russia,8,1,206,1000,20.599999999999998,abc
12,2019,court appeals death,7,2,154,1000,15.4,abc
12,2019,shooting suspect school,9,3,131,1000,13.100000000000001,abc
1,2020,mexico dead president,5,1,213,1000,21.3,abc
1,2020,year deal trump,7,2,152,1000,15.2,abc
1,2020,school shooting texas,8,3,107,1000,10.7,abc
2,2020,killed police crash,7,1,198,1000,19.8,abc
2,2020,south year korea,5,2,137,1000,13.700000000000001,abc
2,2020,man accused shooting,1,3,128,1000,12.8,abc
3,2020,virus spreads cases,1,1,219,1000,21.9,abc
3,2020,coronavirus fight coronavirus fight,0,2,148,1000,14.799999999999999,abc
3,2020,trump rise obama,9,3,122,1000,12.2,abc
4,2020,virus aid workers,3,1,243,1000,24.3,abc
4,2020,coronavirus amid coronavirus updates,2,2,150,1000,15.0,abc
4,2020,pandemic global coronavirus pandemic,5,3,140,1000,14.000000000000002,abc
5,2020,police man shot,7,1,204,1000,20.4,abc
5,2020,cases virus cases india,9,2,153,1000,15.299999999999999,abc
5,2020,home nursing house,8,3,133,1000,13.3,abc
6,2020,police officer man,5,1,263,1000,26.3,abc
6,2020,amid pandemic amid pandemic,9,2,140,1000,14.000000000000002,abc
6,2020,coronavirus latest outbreak,8,3,120,1000,12.0,abc
7,2020,police killed man,3,1,230,1000,23.0,abc
7,2020,uk hong hong kong,8,2,198,1000,19.8,abc
7,2020,trump campaign statue,5,3,115,1000,11.5,abc
8,2020,police man black,5,1,331,1000,33.1,abc
8,2020,trump biden president,2,2,140,1000,14.000000000000002,abc
8,2020,virus cases virus cases,3,3,138,1000,13.8,abc
9,2020,death toll death toll,8,1,217,1000,21.7,abc
9,2020,trump debate biden,5,2,210,1000,21.0,abc
9,2020,police man shooting,4,3,180,1000,18.0,abc
10,2020,police shooting breonna,7,1,192,1000,19.2,abc
10,2020,pandemic amid amid pandemic,6,2,157,1000,15.7,abc
10,2020,virus cases virus cases,3,3,129,1000,12.9,abc
11,2020,trump biden campaign,3,1,181,1000,18.099999999999998,abc
11,2020,police man shooting,4,2,180,1000,18.0,abc
11,2020,eu talks brexit,9,3,117,1000,11.700000000000001,abc
12,2020,police man black,3,1,189,1000,18.9,abc
12,2020,trump biden election,5,2,160,1000,16.0,abc
12,2020,california christmas home,8,3,116,1000,11.600000000000001,abc
1,2021,virus california deaths,2,1,172,1000,17.2,abc
1,2021,capitol riot attack,3,2,160,1000,16.0,abc
1,2021,biden inauguration senate,5,3,145,1000,14.499999999999998,abc
2,2021,police killed shot,3,1,175,1000,17.5,abc
2,2021,vaccine uk eu,6,2,166,1000,16.6,abc
2,2021,court pay case,9,3,157,1000,15.7,abc
3,2021,biden relief 1st,4,1,158,1000,15.8,abc
3,2021,kong hong kong hong,8,2,143,1000,14.299999999999999,abc
3,2021,pandemic president year,7,3,128,1000,12.8,abc
4,2021,vaccine amid virus,8,1,169,1000,16.900000000000002,abc
4,2021,plan bidens infrastructure,5,2,161,1000,16.1,abc
4,2021,man court accused,6,3,133,1000,13.3,abc
5,2021,death year floyds,9,1,198,1000,19.8,abc
5,2021,china vaccine eu,6,2,173,1000,17.299999999999997,abc
5,2021,court case supreme court,5,3,147,1000,14.7,abc
6,2021,china shares inflation,8,1,202,1000,20.200000000000003,abc
6,2021,biden putin house,3,2,148,1000,14.799999999999999,abc
6,2021,virus amid story,5,3,145,1000,14.499999999999998,abc
7,2021,man year shooting,9,1,206,1000,20.599999999999998,abc
7,2021,pandemic eu resumes,7,2,174,1000,17.4,abc
7,2021,texas democrats biden,5,3,150,1000,15.0,abc
8,2021,school mask judge,6,1,246,1000,24.6,abc
8,2021,man charged man charged,9,2,134,1000,13.4,abc
8,2021,latest vaccine australia,3,3,122,1000,12.2,abc
9,2021,german election ahead,8,1,198,1000,19.8,abc
9,2021,police man killed,2,2,141,1000,14.099999999999998,abc
9,2021,vaccine leaders kids,5,3,127,1000,12.7,abc
10,2021,uk amid france,8,1,223,1000,22.3,abc
10,2021,biden trump gop,9,2,131,1000,13.100000000000001,abc
10,2021,police man state,1,3,129,1000,12.9,abc
11,2021,death high court,5,1,268,1000,26.8,abc
11,2021,amid uk france,8,2,153,1000,15.299999999999999,abc
11,2021,police shooting migrants,3,3,122,1000,12.2,abc
12,2021,police man killed,2,1,201,1000,20.1,abc
12,2021,court case minister,6,2,163,1000,16.3,abc
12,2021,omicron variant omicron variant,1,3,143,1000,14.299999999999999,abc
1,2022,omicron amid surge,8,1,257,1000,25.7,abc
1,2022,police killed year,2,2,168,1000,16.8,abc
1,2022,trial cops death,6,3,116,1000,11.600000000000001,abc
2,2022,biden house white,9,1,252,1000,25.2,abc
2,2022,trial killing death,7,2,170,1000,17.0,abc
2,2022,police shooting officer,3,3,135,1000,13.5,abc
3,2022,man police death,7,1,344,1000,34.4,abc
3,2022,biden russian oil,3,2,186,1000,18.6,abc
3,2022,ukraine war ukraine war,0,3,119,1000,11.899999999999999,abc
4,2022,court death texas,8,1,244,1000,24.4,abc
4,2022,man police shooting,3,2,193,1000,19.3,abc
4,2022,russian live live updates,9,3,109,1000,10.9,abc
5,2022,man police killing,6,1,220,1000,22.0,abc
5,2022,amid war california,9,2,208,1000,20.8,abc
5,2022,white house white house,7,3,138,1000,13.8,abc
6,2022,man attack north,4,1,202,1000,20.200000000000003,abc
6,2022,amid prices biden,6,2,130,1000,13.0,abc
6,2022,russia ukraine war,2,3,129,1000,12.9,abc
7,2022,man police death,5,1,176,1000,17.599999999999998,abc
7,2022,ukraine russia war,3,2,159,1000,15.9,abc
7,2022,trump house court,8,3,132,1000,13.200000000000001,abc
8,2022,ukraine amid nuclear,3,1,173,1000,17.299999999999997,abc
8,2022,school california year,7,2,156,1000,15.6,abc
8,2022,abortion judge kansas,8,3,151,1000,15.1,abc
9,2022,man police shooting,3,1,276,1000,27.6,abc
9,2022,government energy shutdown,8,2,204,1000,20.4,abc
9,2022,ian biden hurricane,9,3,143,1000,14.299999999999999,abc
10,2022,trump abortion election,8,1,212,1000,21.2,abc
10,2022,killed man killing,6,2,155,1000,15.5,abc
10,2022,energy prices oil,7,3,106,1000,10.6,abc
11,2022,shooting police walmart,8,1,150,1000,15.0,abc
11,2022,amid twitter musk,9,2,148,1000,14.799999999999999,abc
11,2022,court trump supreme,6,3,133,1000,13.3,abc
12,2022,ukraine oil russia,6,1,207,1000,20.7,abc
12,2022,police man killed,0,2,164,1000,16.400000000000002,abc
12,2022,case court judge,3,3,141,1000,14.099999999999998,abc
1,2023,amid talks protest,7,1,204,1000,20.4,abc
1,2023,year china covid,5,2,139,1000,13.900000000000002,abc
1,2023,police man killed,1,3,117,1000,11.700000000000001,abc
2,2023,police man shooting,5,1,193,1000,19.3,abc
2,2023,court korea north,7,2,187,1000,18.7,abc
2,2023,china balloon japan,2,3,134,1000,13.4,abc
3,2023,florida state oscars,7,1,167,1000,16.7,abc
3,2023,china tiktok rights,2,2,141,1000,14.099999999999998,abc
3,2023,biden president calls,6,3,136,1000,13.600000000000001,abc
4,2023,man missing years,8,1,176,1000,17.599999999999998,abc
4,2023,ukraine war russian,5,2,132,1000,13.200000000000001,abc
4,2023,new york new york,1,3,125,1000,12.5,abc
5,2023,gop abortion governor,5,1,223,1000,22.3,abc
5,2023,ukraine russia eu,8,2,171,1000,17.1,abc
5,2023,man florida guilty,9,3,136,1000,13.600000000000001,abc
6,2023,president ukraine russia,5,1,204,1000,20.4,abc
6,2023,biden house debt,9,2,148,1000,14.799999999999999,abc
6,2023,year school high,6,3,128,1000,12.8,abc
7,2023,biden hunter biden administration,8,1,177,1000,17.7,abc
7,2023,trump million desantis,6,2,171,1000,17.1,abc
7,2023,police charges woman,7,3,123,1000,12.3,abc
8,2023,maui wildfires maui wildfires,9,1,155,1000,15.5,abc
8,2023,biden house visit,5,2,137,1000,13.700000000000001,abc
8,2023,trump dc federal,7,3,129,1000,12.9,abc
9,2023,china government people,7,1,331,1000,33.1,abc
9,2023,biden house impeachment,3,2,142,1000,14.2,abc
9,2023,court supreme supreme court,5,3,101,1000,10.100000000000001,abc
10,2023,year california gov,9,1,229,1000,22.900000000000002,abc
10,2023,court man federal,7,2,167,1000,16.7,abc
10,2023,gaza israeli killed,4,3,144,1000,14.399999999999999,abc
11,2023,police man death,5,1,321,1000,32.1,abc
11,2023,biden president 2024,6,2,201,1000,20.1,abc
11,2023,israel gaza hamas,2,3,102,1000,10.2,abc
12,2023,year woman killed,8,1,246,1000,24.6,abc
12,2023,president talks china,9,2,242,1000,24.2,abc
12,2023,2024 election judge,7,3,139,1000,13.900000000000002,abc
1,2024,year state china,8,1,207,1000,20.7,abc
1,2024,new new york york,1,2,153,1000,15.299999999999999,abc
1,2024,gop house iowa,7,3,134,1000,13.4,abc
2,2024,trump judge trumps,8,1,209,1000,20.9,abc
2,2024,man police dies,4,2,206,1000,20.599999999999998,abc
2,2024,new york new york,0,3,116,1000,11.600000000000001,abc
3,2024,house election senate,7,1,192,1000,19.2,abc
3,2024,police people attack,5,2,166,1000,16.6,abc
3,2024,primary north 2024,9,3,142,1000,14.2,abc
4,2024,aid house israel,6,1,293,1000,29.299999999999997,abc
4,2024,lawmakers abortion ban,8,2,125,1000,12.5,abc
4,2024,new york new york,2,3,109,1000,10.9,abc
5,2024,killed state people,8,1,393,1000,39.300000000000004,abc
5,2024,new campaign plans,6,2,126,1000,12.6,abc
5,2024,court supreme court supreme,2,3,96,1000,9.6,abc
6,2024,police killed shooting,6,1,201,1000,20.1,abc
6,2024,year woman election,4,2,179,1000,17.9,abc
6,2024,new new york york,2,3,136,1000,13.600000000000001,abc
7,2024,man minister prime,7,1,288,1000,28.799999999999997,abc
7,2024,biden president democrats,5,2,154,1000,15.4,abc
7,2024,new new york york,4,3,134,1000,13.4,abc
8,2024,police man killed,3,1,190,1000,19.0,abc
8,2024,court abortion ballot,6,2,186,1000,18.6,abc
8,2024,health dies mpox,7,3,137,1000,13.700000000000001,abc
9,2024,police man killing,5,1,171,1000,17.1,abc
9,2024,killed israeli biden,7,2,155,1000,15.5,abc
9,2024,death toll death toll,9,3,122,1000,12.2,abc
10,2024,man killed accused,7,1,230,1000,23.0,abc
10,2024,election day election day,2,2,193,1000,19.3,abc
10,2024,north carolina north carolina,9,3,102,1000,10.2,abc
11,2024,court supreme supreme court,7,1,176,1000,17.599999999999998,abc
11,2024,trump president house,1,2,159,1000,15.9,abc
11,2024,election war violent,9,3,154,1000,15.4,abc
12,2024,police man dead,8,1,221,1000,22.1,abc
12,2024,trumps million fbi,9,2,179,1000,17.9,abc
12,2024,trump administration 10,1,3,97,1000,9.700000000000001,abc
1,2025,man guilty pleads,8,1,243,1000,24.3,abc
1,2025,trump administration trump administration,6,2,196,1000,19.6,abc
1,2025,trumps trumps inauguration republicans,5,3,140,1000,14.000000000000002,abc
2,2025,south court president,8,1,310,1000,31.0,abc
2,2025,trumps federal doge,6,2,213,1000,21.3,abc
2,2025,trump administration trump administration,1,3,104,1000,10.4,abc
3,2025,judge trumps house,9,1,502,1000,50.2,abc
3,2025,trump administration trump administration,3,2,135,1000,13.5,abc
3,2025,court supreme court supreme,6,3,79,1000,7.9,abc
4,2025,trump alleged university,0,1,37,64,57.8125,abc
4,2025,death court records,2,2,21,64,32.8125,abc
4,2025,tariff trumps tariff trumps,1,3,6,64,9.375,abc
2,2015,awards academy academy awards,9,1,43,242,17.768595041322314,msnbc
2,2015,obama giuliani keystone,0,2,33,242,13.636363636363635,msnbc
2,2015,new christie chris,3,3,32,242,13.223140495867769,msnbc
3,2015,ferguson police report,8,1,156,764,20.418848167539267,msnbc
3,2015,court supreme supreme court,9,2,152,764,19.895287958115183,msnbc
3,2015,obama netanyahu president,6,3,118,764,15.44502617801047,msnbc
4,2015,baltimore freddie gray freddie,4,1,139,746,18.63270777479893,msnbc
4,2015,obama lynch loretta lynch,8,2,100,746,13.404825737265416,msnbc
4,2015,iran deal nuclear,2,3,87,746,11.662198391420912,msnbc
5,2015,baltimore police protests,8,1,209,652,32.055214723926376,msnbc
5,2015,fiorina carly carly fiorina,5,2,94,652,14.417177914110429,msnbc
5,2015,obama warren elizabeth,6,3,72,652,11.042944785276074,msnbc
6,2015,obama week house,7,1,125,715,17.482517482517483,msnbc
6,2015,trump donald donald trump,8,2,108,715,15.104895104895105,msnbc
6,2015,caitlyn caitlyn jenner jenner,6,3,101,715,14.125874125874127,msnbc
7,2015,new york new york,9,1,134,787,17.026683608640404,msnbc
7,2015,trump donald donald trump,0,2,89,787,11.30876747141042,msnbc
7,2015,obama president ted,5,3,86,787,10.927573062261754,msnbc
8,2015,obama president voting,7,1,181,723,25.03457814661134,msnbc
8,2015,trump donald donald trump,0,2,94,723,13.001383125864455,msnbc
8,2015,2016 race 2016 race,9,3,86,723,11.89488243430152,msnbc
9,2015,climate change climate change,8,1,141,741,19.02834008097166,msnbc
9,2015,gop debate gop debate,6,2,126,741,17.00404858299595,msnbc
9,2015,trump donald donald trump,1,3,90,741,12.145748987854251,msnbc
10,2015,shooting oregon college,8,1,140,690,20.28985507246377,msnbc
10,2015,rubio bush marco,7,2,80,690,11.594202898550725,msnbc
10,2015,benghazi committee benghazi committee,9,3,77,690,11.159420289855072,msnbc
11,2015,obama new planned,9,1,174,645,26.976744186046513,msnbc
11,2015,gop debate candidates,6,2,106,645,16.434108527131784,msnbc
11,2015,paris attacks paris attacks,0,3,70,645,10.852713178294573,msnbc
12,2015,2015 year political,4,1,97,667,14.54272863568216,msnbc
12,2015,clinton hillary hillary clinton,7,2,87,667,13.043478260869565,msnbc
12,2015,obama president president obama,6,3,76,667,11.394302848575713,msnbc
1,2016,obama president president obama,8,1,169,724,23.34254143646409,msnbc
1,2016,new 2016 york,6,2,120,724,16.574585635359114,msnbc
1,2016,clinton hillary hillary clinton,2,3,85,724,11.740331491712707,msnbc
2,2016,campaign bush jeb,9,1,177,716,24.720670391061454,msnbc
2,2016,trump donald donald trump,1,2,116,716,16.201117318435752,msnbc
2,2016,clinton hillary hillary clinton,4,3,79,716,11.033519553072626,msnbc
3,2016,trump republicans new,6,1,130,717,18.13110181311018,msnbc
3,2016,sanders clinton bernie,2,2,92,717,12.831241283124129,msnbc
3,2016,trumps gop donald trumps,7,3,88,717,12.273361227336123,msnbc
4,2016,court supreme supreme court,9,1,127,691,18.37916063675832,msnbc
4,2016,gop convention wisconsin,8,2,106,691,15.340086830680175,msnbc
4,2016,trump donald trump donald,1,3,91,691,13.16931982633864,msnbc
5,2016,obama president president obama,7,1,180,740,24.324324324324326,msnbc
5,2016,trump cruz vote,0,2,104,740,14.054054054054054,msnbc
5,2016,2016 race new,8,3,95,740,12.837837837837837,msnbc
6,2016,trump trump university university,0,1,82,432,18.98148148148148,msnbc
6,2016,trumps republican donald trumps,6,2,75,432,17.36111111111111,msnbc
6,2016,clinton hillary hillary clinton,2,3,63,432,14.583333333333334,msnbc
7,2016,trump trump campaign trump sees,0,1,52,266,19.548872180451127,msnbc
7,2016,convention republican national convention,3,2,48,266,18.045112781954884,msnbc
7,2016,trumps gop vp,5,3,31,266,11.654135338345863,msnbc
8,2016,trump new foreign,0,1,61,170,35.88235294117647,msnbc
8,2016,clinton latest latest polls,4,2,21,170,12.352941176470589,msnbc
8,2016,trumps new plan,6,3,20,170,11.76470588235294,msnbc
9,2016,trump anti immigration,0,1,62,260,23.846153846153847,msnbc
9,2016,clinton polls deplorables,3,2,47,260,18.076923076923077,msnbc
9,2016,donald donald trump trump,4,3,28,260,10.76923076923077,msnbc
10,2016,trump man new,0,1,61,246,24.796747967479675,msnbc
10,2016,trumps donald trumps rigged,3,2,29,246,11.788617886178862,msnbc
10,2016,gop ryan paul,8,3,28,246,11.38211382113821,msnbc
11,2016,trump cabinet support,0,1,53,171,30.994152046783626,msnbc
11,2016,trumps russia victory,2,2,23,171,13.450292397660817,msnbc
11,2016,election 2016 polls,7,3,21,171,12.280701754385964,msnbc
12,2016,trump obama nuclear,0,1,69,206,33.49514563106796,msnbc
12,2016,trumps pick alarming,3,2,24,206,11.650485436893204,msnbc
12,2016,republicans north north carolina,7,3,23,206,11.165048543689322,msnbc
1,2017,trump obama new,0,1,74,235,31.48936170212766,msnbc
1,2017,trumps record national,3,2,25,235,10.638297872340425,msnbc
1,2017,report mini report mini,1,3,23,235,9.787234042553191,msnbc
2,2017,trump cover president,0,1,49,229,21.397379912663755,msnbc
2,2017,trumps new questions,3,2,39,229,17.03056768558952,msnbc
2,2017,wrong gop progressive activism,9,3,28,229,12.22707423580786,msnbc
3,2017,trump new deal,2,1,46,251,18.326693227091635,msnbc
3,2017,trumps new donald,6,2,35,251,13.94422310756972,msnbc
3,2017,health care care health,0,3,31,251,12.350597609561753,msnbc
4,2017,trump easy mind,1,1,65,205,31.70731707317073,msnbc
4,2017,trumps tax donald trumps,3,2,34,205,16.585365853658537,msnbc
4,2017,campaign round campaign round,0,3,19,205,9.268292682926829,msnbc
5,2017,trump administration trump administration,0,1,50,225,22.22222222222222,msnbc
5,2017,trumps takes foreign,5,2,29,225,12.88888888888889,msnbc
5,2017,russia scandal russia scandal,6,3,28,225,12.444444444444445,msnbc
6,2017,trump tapes donald trump,2,1,56,213,26.291079812206576,msnbc
6,2017,comey russia attorney,9,2,29,213,13.615023474178404,msnbc
6,2017,trumps infrastructure policy,5,3,29,213,13.615023474178404,msnbc
7,2017,trump despite putin,1,1,49,160,30.625000000000004,msnbc
7,2017,trumps house white,6,2,27,160,16.875,msnbc
7,2017,care health care health,0,3,19,160,11.875,msnbc
8,2017,trump lawrence charlottesville,0,1,57,208,27.403846153846157,msnbc
8,2017,trumps team chief,4,2,28,208,13.461538461538462,msnbc
8,2017,health care health care,6,3,20,208,9.615384615384617,msnbc
9,2017,trump democrats controversy,0,1,43,187,22.994652406417114,msnbc
9,2017,russia scandal russia scandal,7,2,24,187,12.834224598930483,msnbc
9,2017,trumps inaugural department,5,3,23,187,12.299465240641712,msnbc
10,2017,trump lawrence trump administration,1,1,75,236,31.779661016949152,msnbc
10,2017,trumps new cabinet,3,2,26,236,11.016949152542372,msnbc
10,2017,team team trump russia,9,3,25,236,10.59322033898305,msnbc
11,2017,trump lead vets,0,1,78,289,26.989619377162633,msnbc
11,2017,russia new scandal,7,2,37,289,12.802768166089965,msnbc
11,2017,gop gop tax tax,9,3,35,289,12.110726643598616,msnbc
12,2017,trump fbi flynn,1,1,110,361,30.47091412742382,msnbc
12,2017,gop gop tax tax,0,2,39,361,10.80332409972299,msnbc
12,2017,russia probe russia probe,5,3,34,361,9.418282548476455,msnbc
1,2018,trump american drops,0,1,100,372,26.881720430107524,msnbc
1,2018,gop rep gop rep,8,2,63,372,16.93548387096774,msnbc
1,2018,trumps problem latest,3,3,40,372,10.75268817204301,msnbc
2,2018,trump donald trump donald,0,1,69,306,22.54901960784314,msnbc
2,2018,new parkland gun,8,2,49,306,16.013071895424837,msnbc
2,2018,trumps rnc keeps,7,3,33,306,10.784313725490197,msnbc
3,2018,trump mueller president,3,1,260,817,31.823745410036718,msnbc
3,2018,russia russian diplomats,9,2,108,817,13.219094247246021,msnbc
3,2018,march march lives lives,1,3,107,817,13.096695226438188,msnbc
4,2018,trump russia president,0,1,239,1000,23.9,msnbc
4,2018,syria strikes attack,9,2,223,1000,22.3,msnbc
4,2018,mueller probe mueller probe,7,3,133,1000,13.3,msnbc
5,2018,trump says giuliani,1,1,119,386,30.82901554404145,msnbc
5,2018,mueller trumps new,5,2,82,386,21.243523316062177,msnbc
5,2018,north korea north korea,4,3,32,386,8.290155440414509,msnbc
6,2018,trump immigration world,1,1,129,384,33.59375,msnbc
6,2018,migrant children parents,5,2,53,384,13.802083333333334,msnbc
6,2018,trumps wrong gets,6,3,44,384,11.458333333333332,msnbc
7,2018,trump administration trump administration,0,1,242,925,26.16216216216216,msnbc
7,2018,president president trump trump,9,2,129,925,13.945945945945946,msnbc
7,2018,russian election hackers,8,3,112,925,12.108108108108109,msnbc
8,2018,trump administration russia,0,1,188,594,31.64983164983165,msnbc
8,2018,trumps real new,7,2,81,594,13.636363636363635,msnbc
8,2018,election special special election,3,3,72,594,12.121212121212121,msnbc
9,2018,trump rosenstein president,3,1,287,1000,28.7,msnbc
9,2018,kavanaugh accuser fbi,1,2,246,1000,24.6,msnbc
9,2018,midterms democrats midterms house,8,3,100,1000,10.0,msnbc
10,2018,trump claims rally,0,1,283,1000,28.299999999999997,msnbc
10,2018,midterm gop elections,8,2,217,1000,21.7,msnbc
10,2018,midterms ahead ahead midterms,4,3,106,1000,10.6,msnbc
11,2018,trump says border,0,1,250,1000,25.0,msnbc
11,2018,race senate midterm,6,2,226,1000,22.6,msnbc
11,2018,democrats midterms 2020,4,3,102,1000,10.2,msnbc
12,2018,trump donald donald trump,0,1,268,1000,26.8,msnbc
12,2018,gop north north carolina,9,2,170,1000,17.0,msnbc
12,2018,cohen michael michael cohen,3,3,107,1000,10.7,msnbc
1,2019,trump pelosi russia,1,1,296,1000,29.599999999999998,msnbc
1,2019,shutdown government government shutdown,0,2,104,1000,10.4,msnbc
1,2019,rep king gop,5,3,93,1000,9.3,msnbc
2,2019,trump house border,0,1,306,1000,30.599999999999998,msnbc
2,2019,2020 campaign presidential,9,2,112,1000,11.200000000000001,msnbc
2,2019,president president trump trump,5,3,101,1000,10.100000000000001,msnbc
3,2019,trump cohen border,1,1,264,1000,26.400000000000002,msnbc
3,2019,2020 change climate,9,2,164,1000,16.400000000000002,msnbc
3,2019,new new zealand zealand,5,3,125,1000,12.5,msnbc
4,2019,trump president president trump,1,1,280,1000,28.000000000000004,msnbc
4,2019,2020 democratic race,8,2,157,1000,15.7,msnbc
4,2019,mueller report mueller report,0,3,135,1000,13.5,msnbc
5,2019,trump says pelosi,0,1,252,1000,25.2,msnbc
5,2019,2020 biden joe,6,2,134,1000,13.4,msnbc
5,2019,mueller report mueller report,4,3,116,1000,11.600000000000001,msnbc
6,2019,trump iran new,0,1,317,1000,31.7,msnbc
6,2019,2020 democrats 2020 democrats,9,2,154,1000,15.4,msnbc
6,2019,biden joe joe biden,4,3,114,1000,11.4,msnbc
7,2019,trump racist president,0,1,296,1000,29.599999999999998,msnbc
7,2019,biden joe joe biden,2,2,152,1000,15.2,msnbc
7,2019,rep cummings impeachment,4,3,108,1000,10.8,msnbc
8,2019,trump says donald,0,1,288,1000,28.799999999999997,msnbc
8,2019,new biden joe,9,2,149,1000,14.899999999999999,msnbc
8,2019,2020 democrats race,3,3,106,1000,10.6,msnbc
9,2019,trump president president trump,0,1,245,1000,24.5,msnbc
9,2019,2020 new warren,9,2,171,1000,17.1,msnbc
9,2019,climate change climate change,7,3,95,1000,9.5,msnbc
10,2019,trump says donald trump,1,1,247,1000,24.7,msnbc
10,2019,giuliani probe investigation,5,2,116,1000,11.600000000000001,msnbc
10,2019,biden president joe,9,3,114,1000,11.4,msnbc
11,2019,trump ukraine giuliani,1,1,344,1000,34.4,msnbc
11,2019,impeachment probe impeachment probe,8,2,196,1000,19.6,msnbc
11,2019,2020 bloomberg michael,9,3,104,1000,10.4,msnbc
12,2019,trump trump impeachment impeachment,2,1,334,1000,33.4,msnbc
12,2019,2020 democratic gop,8,2,161,1000,16.1,msnbc
12,2019,house impeachment articles,3,3,92,1000,9.2,msnbc
1,2020,iran strike trump,4,1,207,1000,20.7,msnbc
1,2020,trump defense team,1,2,164,1000,16.400000000000002,msnbc
1,2020,trial impeachment trial impeachment,0,3,154,1000,15.4,msnbc
2,2020,trump impeachment gop,0,1,266,1000,26.6,msnbc
2,2020,joe biden new,7,2,136,1000,13.600000000000001,msnbc
2,2020,coronavirus response house,6,3,114,1000,11.4,msnbc
3,2020,coronavirus crisis economy,2,1,289,1000,28.9,msnbc
3,2020,trump virus obama,0,2,166,1000,16.6,msnbc
3,2020,biden joe joe biden,4,3,138,1000,13.8,msnbc
4,2020,coronavirus relief coronavirus cases,4,1,206,1000,20.599999999999998,msnbc
4,2020,testing dr says,9,2,200,1000,20.0,msnbc
4,2020,trump virus fmr,0,3,178,1000,17.8,msnbc
5,2020,trump says virus,1,1,290,1000,28.999999999999996,msnbc
5,2020,coronavirus spread dr,4,2,151,1000,15.1,msnbc
5,2020,floyd george george floyd,2,3,101,1000,10.100000000000001,msnbc
6,2020,trump president biden,0,1,251,1000,25.1,msnbc
6,2020,police mayor black,8,2,203,1000,20.3,msnbc
6,2020,rep policing order,9,3,114,1000,11.4,msnbc
7,2020,trump donald donald trump,1,1,252,1000,25.2,msnbc
